timestamp,channel_id,value,unit,subsystem,sequence_number,source_file
7033.0,T-2,274633.125,Pa,PROP,7033,T-2.npy
7034.0,T-2,274254.6875,Pa,PROP,7034,T-2.npy
7035.0,T-2,274491.9375,Pa,PROP,7035,T-2.npy
7036.0,T-2,274606.5625,Pa,PROP,7036,T-2.npy
7037.0,T-2,275003.3125,Pa,PROP,7037,T-2.npy
7038.0,T-2,275114.59375,Pa,PROP,7038,T-2.npy
7039.0,T-2,275542.21875,Pa,PROP,7039,T-2.npy
7040.0,T-2,275768.46875,Pa,PROP,7040,T-2.npy
7041.0,T-2,275267.875,Pa,PROP,7041,T-2.npy
7042.0,T-2,275580.46875,Pa,PROP,7042,T-2.npy
7043.0,T-2,275517.9375,Pa,PROP,7043,T-2.npy
7044.0,T-2,275162.53125,Pa,PROP,7044,T-2.npy
7045.0,T-2,275461.3125,Pa,PROP,7045,T-2.npy
7046.0,T-2,275850.75,Pa,PROP,7046,T-2.npy
7047.0,T-2,275613.625,Pa,PROP,7047,T-2.npy
7048.0,T-2,275441.8125,Pa,PROP,7048,T-2.npy
7049.0,T-2,274821.5625,Pa,PROP,7049,T-2.npy
7050.0,T-2,274037.1875,Pa,PROP,7050,T-2.npy
7051.0,T-2,273960.03125,Pa,PROP,7051,T-2.npy
7052.0,T-2,274337.84375,Pa,PROP,7052,T-2.npy
7053.0,T-2,274106.84375,Pa,PROP,7053,T-2.npy
7054.0,T-2,274758.4375,Pa,PROP,7054,T-2.npy
7055.0,T-2,274675.9375,Pa,PROP,7055,T-2.npy
7056.0,T-2,274597.6875,Pa,PROP,7056,T-2.npy
7057.0,T-2,274483.25,Pa,PROP,7057,T-2.npy
7058.0,T-2,274928.3125,Pa,PROP,7058,T-2.npy
7059.0,T-2,274510.84375,Pa,PROP,7059,T-2.npy
7060.0,T-2,274469.09375,Pa,PROP,7060,T-2.npy
7061.0,T-2,274245.5,Pa,PROP,7061,T-2.npy
7062.0,T-2,274022.375,Pa,PROP,7062,T-2.npy
7063.0,T-2,274067.09375,Pa,PROP,7063,T-2.npy
7064.0,T-2,274045.5,Pa,PROP,7064,T-2.npy
7065.0,T-2,274534.34375,Pa,PROP,7065,T-2.npy
7066.0,T-2,274543.59375,Pa,PROP,7066,T-2.npy
7067.0,T-2,274800.15625,Pa,PROP,7067,T-2.npy
7068.0,T-2,274881.75,Pa,PROP,7068,T-2.npy
7069.0,T-2,275499.5625,Pa,PROP,7069,T-2.npy
7070.0,T-2,275352.25,Pa,PROP,7070,T-2.npy
7071.0,T-2,275210.59375,Pa,PROP,7071,T-2.npy
7072.0,T-2,275530.28125,Pa,PROP,7072,T-2.npy
7073.0,T-2,275376.09375,Pa,PROP,7073,T-2.npy
7074.0,T-2,275582.90625,Pa,PROP,7074,T-2.npy
7075.0,T-2,276588.46875,Pa,PROP,7075,T-2.npy
7076.0,T-2,276112.4375,Pa,PROP,7076,T-2.npy
7077.0,T-2,276749.3125,Pa,PROP,7077,T-2.npy
7078.0,T-2,276481.4375,Pa,PROP,7078,T-2.npy
7079.0,T-2,277022.34375,Pa,PROP,7079,T-2.npy
7080.0,T-2,277261.875,Pa,PROP,7080,T-2.npy
7081.0,T-2,277456.71875,Pa,PROP,7081,T-2.npy
7082.0,T-2,277316.96875,Pa,PROP,7082,T-2.npy
7083.0,T-2,277137.84375,Pa,PROP,7083,T-2.npy
7084.0,T-2,276757.75,Pa,PROP,7084,T-2.npy
7085.0,T-2,276707.78125,Pa,PROP,7085,T-2.npy
7086.0,T-2,276576.0625,Pa,PROP,7086,T-2.npy
7087.0,T-2,276612.375,Pa,PROP,7087,T-2.npy
7088.0,T-2,275946.71875,Pa,PROP,7088,T-2.npy
7089.0,T-2,275928.21875,Pa,PROP,7089,T-2.npy
7090.0,T-2,276452.90625,Pa,PROP,7090,T-2.npy
7091.0,T-2,276822.40625,Pa,PROP,7091,T-2.npy
7092.0,T-2,276777.8125,Pa,PROP,7092,T-2.npy
7093.0,T-2,277845.75,Pa,PROP,7093,T-2.npy
7094.0,T-2,277507.75,Pa,PROP,7094,T-2.npy
7095.0,T-2,277394.59375,Pa,PROP,7095,T-2.npy
7096.0,T-2,276688.03125,Pa,PROP,7096,T-2.npy
7097.0,T-2,276460.75,Pa,PROP,7097,T-2.npy
7098.0,T-2,277199.25,Pa,PROP,7098,T-2.npy
7099.0,T-2,276973.34375,Pa,PROP,7099,T-2.npy
7100.0,T-2,276245.59375,Pa,PROP,7100,T-2.npy
7101.0,T-2,276589.78125,Pa,PROP,7101,T-2.npy
7102.0,T-2,276712.40625,Pa,PROP,7102,T-2.npy
7103.0,T-2,277024.53125,Pa,PROP,7103,T-2.npy
7104.0,T-2,276833.8125,Pa,PROP,7104,T-2.npy
7105.0,T-2,276338.09375,Pa,PROP,7105,T-2.npy
7106.0,T-2,276217.59375,Pa,PROP,7106,T-2.npy
7107.0,T-2,276423.84375,Pa,PROP,7107,T-2.npy
7108.0,T-2,276349.5,Pa,PROP,7108,T-2.npy
7109.0,T-2,276478.78125,Pa,PROP,7109,T-2.npy
7110.0,T-2,276199.5,Pa,PROP,7110,T-2.npy
7111.0,T-2,276349.53125,Pa,PROP,7111,T-2.npy
7112.0,T-2,276307.71875,Pa,PROP,7112,T-2.npy
7113.0,T-2,275959.625,Pa,PROP,7113,T-2.npy
7114.0,T-2,275992.0625,Pa,PROP,7114,T-2.npy
7115.0,T-2,275793.09375,Pa,PROP,7115,T-2.npy
7116.0,T-2,276039.375,Pa,PROP,7116,T-2.npy
7117.0,T-2,276390.28125,Pa,PROP,7117,T-2.npy
7118.0,T-2,276568.03125,Pa,PROP,7118,T-2.npy
7119.0,T-2,275805.53125,Pa,PROP,7119,T-2.npy
7120.0,T-2,275359.1875,Pa,PROP,7120,T-2.npy
7121.0,T-2,275069.84375,Pa,PROP,7121,T-2.npy
7122.0,T-2,274719.3125,Pa,PROP,7122,T-2.npy
7123.0,T-2,274490.1875,Pa,PROP,7123,T-2.npy
7124.0,T-2,274910.34375,Pa,PROP,7124,T-2.npy
7125.0,T-2,275218.78125,Pa,PROP,7125,T-2.npy
7126.0,T-2,275026.71875,Pa,PROP,7126,T-2.npy
7127.0,T-2,275284.90625,Pa,PROP,7127,T-2.npy
7128.0,T-2,275420.25,Pa,PROP,7128,T-2.npy
7129.0,T-2,275393.25,Pa,PROP,7129,T-2.npy
7130.0,T-2,275883.90625,Pa,PROP,7130,T-2.npy
7131.0,T-2,275568.03125,Pa,PROP,7131,T-2.npy
7132.0,T-2,275574.0625,Pa,PROP,7132,T-2.npy
7133.0,T-2,275097.0,Pa,PROP,7133,T-2.npy
7134.0,T-2,274655.21875,Pa,PROP,7134,T-2.npy
7135.0,T-2,274070.09375,Pa,PROP,7135,T-2.npy
7136.0,T-2,273666.59375,Pa,PROP,7136,T-2.npy
7137.0,T-2,273742.96875,Pa,PROP,7137,T-2.npy
7138.0,T-2,273648.3125,Pa,PROP,7138,T-2.npy
7139.0,T-2,273570.78125,Pa,PROP,7139,T-2.npy
7140.0,T-2,273482.75,Pa,PROP,7140,T-2.npy
7141.0,T-2,274304.0,Pa,PROP,7141,T-2.npy
7142.0,T-2,273827.25,Pa,PROP,7142,T-2.npy
7143.0,T-2,273318.03125,Pa,PROP,7143,T-2.npy
7144.0,T-2,272998.53125,Pa,PROP,7144,T-2.npy
7145.0,T-2,273027.125,Pa,PROP,7145,T-2.npy
7146.0,T-2,273311.5625,Pa,PROP,7146,T-2.npy
7147.0,T-2,273632.90625,Pa,PROP,7147,T-2.npy
7148.0,T-2,274087.28125,Pa,PROP,7148,T-2.npy
7149.0,T-2,274067.3125,Pa,PROP,7149,T-2.npy
7150.0,T-2,273921.875,Pa,PROP,7150,T-2.npy
7151.0,T-2,274669.0,Pa,PROP,7151,T-2.npy
7152.0,T-2,273460.59375,Pa,PROP,7152,T-2.npy
7153.0,T-2,273534.21875,Pa,PROP,7153,T-2.npy
7154.0,T-2,273766.375,Pa,PROP,7154,T-2.npy
7155.0,T-2,274623.28125,Pa,PROP,7155,T-2.npy
7156.0,T-2,273907.9375,Pa,PROP,7156,T-2.npy
7157.0,T-2,273756.84375,Pa,PROP,7157,T-2.npy
7158.0,T-2,273200.0625,Pa,PROP,7158,T-2.npy
7159.0,T-2,272467.15625,Pa,PROP,7159,T-2.npy
7160.0,T-2,272453.65625,Pa,PROP,7160,T-2.npy
7161.0,T-2,272894.59375,Pa,PROP,7161,T-2.npy
7162.0,T-2,273485.46875,Pa,PROP,7162,T-2.npy
7163.0,T-2,273298.15625,Pa,PROP,7163,T-2.npy
7164.0,T-2,273640.875,Pa,PROP,7164,T-2.npy
7165.0,T-2,273595.125,Pa,PROP,7165,T-2.npy
7166.0,T-2,273880.84375,Pa,PROP,7166,T-2.npy
7167.0,T-2,274419.59375,Pa,PROP,7167,T-2.npy
7168.0,T-2,274352.0,Pa,PROP,7168,T-2.npy
7169.0,T-2,274842.71875,Pa,PROP,7169,T-2.npy
7170.0,T-2,274316.625,Pa,PROP,7170,T-2.npy
7171.0,T-2,274624.40625,Pa,PROP,7171,T-2.npy
7172.0,T-2,275088.0,Pa,PROP,7172,T-2.npy
7173.0,T-2,275492.40625,Pa,PROP,7173,T-2.npy
7174.0,T-2,274959.09375,Pa,PROP,7174,T-2.npy
7175.0,T-2,274870.25,Pa,PROP,7175,T-2.npy
7176.0,T-2,275006.375,Pa,PROP,7176,T-2.npy
7177.0,T-2,275200.0625,Pa,PROP,7177,T-2.npy
7178.0,T-2,275244.78125,Pa,PROP,7178,T-2.npy
7179.0,T-2,275862.8125,Pa,PROP,7179,T-2.npy
7180.0,T-2,275269.96875,Pa,PROP,7180,T-2.npy
7181.0,T-2,275156.75,Pa,PROP,7181,T-2.npy
7182.0,T-2,274413.5,Pa,PROP,7182,T-2.npy
7183.0,T-2,274702.9375,Pa,PROP,7183,T-2.npy
7184.0,T-2,274954.5625,Pa,PROP,7184,T-2.npy
7185.0,T-2,276421.21875,Pa,PROP,7185,T-2.npy
7186.0,T-2,276827.71875,Pa,PROP,7186,T-2.npy
7187.0,T-2,276917.875,Pa,PROP,7187,T-2.npy
7188.0,T-2,276971.875,Pa,PROP,7188,T-2.npy
7189.0,T-2,276774.1875,Pa,PROP,7189,T-2.npy
7190.0,T-2,276778.0625,Pa,PROP,7190,T-2.npy
7191.0,T-2,276845.59375,Pa,PROP,7191,T-2.npy
7192.0,T-2,275930.46875,Pa,PROP,7192,T-2.npy
7193.0,T-2,275988.71875,Pa,PROP,7193,T-2.npy
7194.0,T-2,276003.25,Pa,PROP,7194,T-2.npy
7195.0,T-2,276740.71875,Pa,PROP,7195,T-2.npy
7196.0,T-2,276630.875,Pa,PROP,7196,T-2.npy
7197.0,T-2,276246.9375,Pa,PROP,7197,T-2.npy
7198.0,T-2,276327.03125,Pa,PROP,7198,T-2.npy
7199.0,T-2,276319.75,Pa,PROP,7199,T-2.npy
7200.0,T-2,276223.03125,Pa,PROP,7200,T-2.npy
7201.0,T-2,275626.65625,Pa,PROP,7201,T-2.npy
7202.0,T-2,275539.59375,Pa,PROP,7202,T-2.npy
7203.0,T-2,275269.96875,Pa,PROP,7203,T-2.npy
7204.0,T-2,275167.125,Pa,PROP,7204,T-2.npy
7205.0,T-2,275482.5,Pa,PROP,7205,T-2.npy
7206.0,T-2,275172.84375,Pa,PROP,7206,T-2.npy
7207.0,T-2,275070.875,Pa,PROP,7207,T-2.npy
7208.0,T-2,275305.5625,Pa,PROP,7208,T-2.npy
7209.0,T-2,275178.5,Pa,PROP,7209,T-2.npy
7210.0,T-2,276314.90625,Pa,PROP,7210,T-2.npy
7211.0,T-2,276384.34375,Pa,PROP,7211,T-2.npy
7212.0,T-2,275799.375,Pa,PROP,7212,T-2.npy
7213.0,T-2,275408.125,Pa,PROP,7213,T-2.npy
7214.0,T-2,274984.59375,Pa,PROP,7214,T-2.npy
7215.0,T-2,274624.03125,Pa,PROP,7215,T-2.npy
7216.0,T-2,274870.28125,Pa,PROP,7216,T-2.npy
7217.0,T-2,274389.96875,Pa,PROP,7217,T-2.npy
7218.0,T-2,274263.34375,Pa,PROP,7218,T-2.npy
7219.0,T-2,274785.5,Pa,PROP,7219,T-2.npy
7220.0,T-2,274564.5,Pa,PROP,7220,T-2.npy
7221.0,T-2,274871.375,Pa,PROP,7221,T-2.npy
7222.0,T-2,274138.8125,Pa,PROP,7222,T-2.npy
7223.0,T-2,274002.46875,Pa,PROP,7223,T-2.npy
7224.0,T-2,273644.6875,Pa,PROP,7224,T-2.npy
7225.0,T-2,273816.53125,Pa,PROP,7225,T-2.npy
7226.0,T-2,273399.25,Pa,PROP,7226,T-2.npy
7227.0,T-2,274352.90625,Pa,PROP,7227,T-2.npy
7228.0,T-2,273654.9375,Pa,PROP,7228,T-2.npy
7229.0,T-2,274192.3125,Pa,PROP,7229,T-2.npy
7230.0,T-2,274600.875,Pa,PROP,7230,T-2.npy
7231.0,T-2,274748.4375,Pa,PROP,7231,T-2.npy
7232.0,T-2,274779.78125,Pa,PROP,7232,T-2.npy
7233.0,T-2,275598.125,Pa,PROP,7233,T-2.npy
7234.0,T-2,276661.4375,Pa,PROP,7234,T-2.npy
7235.0,T-2,276520.90625,Pa,PROP,7235,T-2.npy
7236.0,T-2,276544.3125,Pa,PROP,7236,T-2.npy
7237.0,T-2,276256.25,Pa,PROP,7237,T-2.npy
7238.0,T-2,275706.90625,Pa,PROP,7238,T-2.npy
7239.0,T-2,275888.34375,Pa,PROP,7239,T-2.npy
7240.0,T-2,275970.9375,Pa,PROP,7240,T-2.npy
7241.0,T-2,275237.1875,Pa,PROP,7241,T-2.npy
7242.0,T-2,275429.59375,Pa,PROP,7242,T-2.npy
7243.0,T-2,275540.625,Pa,PROP,7243,T-2.npy
7244.0,T-2,275261.3125,Pa,PROP,7244,T-2.npy
7245.0,T-2,274961.8125,Pa,PROP,7245,T-2.npy
7246.0,T-2,275148.375,Pa,PROP,7246,T-2.npy
7247.0,T-2,275847.96875,Pa,PROP,7247,T-2.npy
7248.0,T-2,275996.84375,Pa,PROP,7248,T-2.npy
7249.0,T-2,276308.5,Pa,PROP,7249,T-2.npy
7250.0,T-2,275905.0625,Pa,PROP,7250,T-2.npy
7251.0,T-2,275696.625,Pa,PROP,7251,T-2.npy
7252.0,T-2,275941.8125,Pa,PROP,7252,T-2.npy
7253.0,T-2,275319.15625,Pa,PROP,7253,T-2.npy
7254.0,T-2,275400.25,Pa,PROP,7254,T-2.npy
7255.0,T-2,275604.15625,Pa,PROP,7255,T-2.npy
7256.0,T-2,275569.15625,Pa,PROP,7256,T-2.npy
7257.0,T-2,275691.84375,Pa,PROP,7257,T-2.npy
7258.0,T-2,275696.375,Pa,PROP,7258,T-2.npy
7259.0,T-2,275403.25,Pa,PROP,7259,T-2.npy
7260.0,T-2,274875.625,Pa,PROP,7260,T-2.npy
7261.0,T-2,274839.84375,Pa,PROP,7261,T-2.npy
7262.0,T-2,275415.46875,Pa,PROP,7262,T-2.npy
7263.0,T-2,275851.28125,Pa,PROP,7263,T-2.npy
7264.0,T-2,275674.625,Pa,PROP,7264,T-2.npy
7265.0,T-2,275494.1875,Pa,PROP,7265,T-2.npy
7266.0,T-2,275286.9375,Pa,PROP,7266,T-2.npy
7267.0,T-2,275085.96875,Pa,PROP,7267,T-2.npy
7268.0,T-2,275209.3125,Pa,PROP,7268,T-2.npy
7269.0,T-2,275665.78125,Pa,PROP,7269,T-2.npy
7270.0,T-2,276635.96875,Pa,PROP,7270,T-2.npy
7271.0,T-2,276223.78125,Pa,PROP,7271,T-2.npy
7272.0,T-2,276472.0,Pa,PROP,7272,T-2.npy
7273.0,T-2,276665.15625,Pa,PROP,7273,T-2.npy
7274.0,T-2,276470.90625,Pa,PROP,7274,T-2.npy
7275.0,T-2,275977.8125,Pa,PROP,7275,T-2.npy
7276.0,T-2,276068.96875,Pa,PROP,7276,T-2.npy
7277.0,T-2,276964.5625,Pa,PROP,7277,T-2.npy
7278.0,T-2,277023.34375,Pa,PROP,7278,T-2.npy
7279.0,T-2,276618.15625,Pa,PROP,7279,T-2.npy
7280.0,T-2,276500.8125,Pa,PROP,7280,T-2.npy
7281.0,T-2,275956.84375,Pa,PROP,7281,T-2.npy
7282.0,T-2,275936.25,Pa,PROP,7282,T-2.npy
7283.0,T-2,276207.21875,Pa,PROP,7283,T-2.npy
7284.0,T-2,275867.90625,Pa,PROP,7284,T-2.npy
7285.0,T-2,274417.25,Pa,PROP,7285,T-2.npy
7286.0,T-2,274555.90625,Pa,PROP,7286,T-2.npy
7287.0,T-2,274349.75,Pa,PROP,7287,T-2.npy
7288.0,T-2,274040.78125,Pa,PROP,7288,T-2.npy
7289.0,T-2,273737.28125,Pa,PROP,7289,T-2.npy
7290.0,T-2,273950.3125,Pa,PROP,7290,T-2.npy
7291.0,T-2,273803.3125,Pa,PROP,7291,T-2.npy
7292.0,T-2,274246.375,Pa,PROP,7292,T-2.npy
7293.0,T-2,274685.75,Pa,PROP,7293,T-2.npy
7294.0,T-2,274576.75,Pa,PROP,7294,T-2.npy
7295.0,T-2,274361.53125,Pa,PROP,7295,T-2.npy
7296.0,T-2,274436.5625,Pa,PROP,7296,T-2.npy
7297.0,T-2,274389.84375,Pa,PROP,7297,T-2.npy
7298.0,T-2,273641.28125,Pa,PROP,7298,T-2.npy
7299.0,T-2,274519.625,Pa,PROP,7299,T-2.npy
7300.0,T-2,274846.625,Pa,PROP,7300,T-2.npy
7301.0,T-2,274648.40625,Pa,PROP,7301,T-2.npy
7302.0,T-2,273820.375,Pa,PROP,7302,T-2.npy
7303.0,T-2,273776.8125,Pa,PROP,7303,T-2.npy
7304.0,T-2,273556.21875,Pa,PROP,7304,T-2.npy
7305.0,T-2,273573.0,Pa,PROP,7305,T-2.npy
7306.0,T-2,272668.9375,Pa,PROP,7306,T-2.npy
7307.0,T-2,272532.21875,Pa,PROP,7307,T-2.npy
7308.0,T-2,272426.25,Pa,PROP,7308,T-2.npy
7309.0,T-2,272419.34375,Pa,PROP,7309,T-2.npy
7310.0,T-2,272393.40625,Pa,PROP,7310,T-2.npy
7311.0,T-2,272494.46875,Pa,PROP,7311,T-2.npy
7312.0,T-2,273235.28125,Pa,PROP,7312,T-2.npy
7313.0,T-2,273062.84375,Pa,PROP,7313,T-2.npy
7314.0,T-2,272722.25,Pa,PROP,7314,T-2.npy
7315.0,T-2,272034.71875,Pa,PROP,7315,T-2.npy
7316.0,T-2,271900.03125,Pa,PROP,7316,T-2.npy
7317.0,T-2,271379.84375,Pa,PROP,7317,T-2.npy
7318.0,T-2,271908.59375,Pa,PROP,7318,T-2.npy
7319.0,T-2,271959.28125,Pa,PROP,7319,T-2.npy
7320.0,T-2,272461.59375,Pa,PROP,7320,T-2.npy
7321.0,T-2,273179.125,Pa,PROP,7321,T-2.npy
7322.0,T-2,272855.21875,Pa,PROP,7322,T-2.npy
7323.0,T-2,272767.5625,Pa,PROP,7323,T-2.npy
7324.0,T-2,273417.25,Pa,PROP,7324,T-2.npy
7325.0,T-2,273547.53125,Pa,PROP,7325,T-2.npy
7326.0,T-2,273819.3125,Pa,PROP,7326,T-2.npy
7327.0,T-2,274306.75,Pa,PROP,7327,T-2.npy
7328.0,T-2,274719.84375,Pa,PROP,7328,T-2.npy
7329.0,T-2,274907.84375,Pa,PROP,7329,T-2.npy
7330.0,T-2,275521.625,Pa,PROP,7330,T-2.npy
7331.0,T-2,275476.125,Pa,PROP,7331,T-2.npy
7332.0,T-2,275689.125,Pa,PROP,7332,T-2.npy
7333.0,T-2,275591.09375,Pa,PROP,7333,T-2.npy
7334.0,T-2,276019.9375,Pa,PROP,7334,T-2.npy
7335.0,T-2,275682.6875,Pa,PROP,7335,T-2.npy
7336.0,T-2,274925.8125,Pa,PROP,7336,T-2.npy
7337.0,T-2,275214.625,Pa,PROP,7337,T-2.npy
7338.0,T-2,274761.78125,Pa,PROP,7338,T-2.npy
7339.0,T-2,274279.1875,Pa,PROP,7339,T-2.npy
7340.0,T-2,274854.3125,Pa,PROP,7340,T-2.npy
7341.0,T-2,275281.53125,Pa,PROP,7341,T-2.npy
7342.0,T-2,275123.1875,Pa,PROP,7342,T-2.npy
7343.0,T-2,273786.84375,Pa,PROP,7343,T-2.npy
7344.0,T-2,274056.59375,Pa,PROP,7344,T-2.npy
7345.0,T-2,274374.78125,Pa,PROP,7345,T-2.npy
7346.0,T-2,274619.6875,Pa,PROP,7346,T-2.npy
7347.0,T-2,274837.15625,Pa,PROP,7347,T-2.npy
7348.0,T-2,274762.65625,Pa,PROP,7348,T-2.npy
7349.0,T-2,274590.15625,Pa,PROP,7349,T-2.npy
7350.0,T-2,274118.40625,Pa,PROP,7350,T-2.npy
7351.0,T-2,273839.6875,Pa,PROP,7351,T-2.npy
7352.0,T-2,274015.15625,Pa,PROP,7352,T-2.npy
7353.0,T-2,274192.59375,Pa,PROP,7353,T-2.npy
7354.0,T-2,274562.4375,Pa,PROP,7354,T-2.npy
7355.0,T-2,273960.125,Pa,PROP,7355,T-2.npy
7356.0,T-2,273265.25,Pa,PROP,7356,T-2.npy
7357.0,T-2,273151.15625,Pa,PROP,7357,T-2.npy
7358.0,T-2,272760.28125,Pa,PROP,7358,T-2.npy
7359.0,T-2,272908.875,Pa,PROP,7359,T-2.npy
7360.0,T-2,272398.40625,Pa,PROP,7360,T-2.npy
7361.0,T-2,272992.90625,Pa,PROP,7361,T-2.npy
7362.0,T-2,272693.40625,Pa,PROP,7362,T-2.npy
7363.0,T-2,273459.53125,Pa,PROP,7363,T-2.npy
7364.0,T-2,273735.1875,Pa,PROP,7364,T-2.npy
7365.0,T-2,273311.375,Pa,PROP,7365,T-2.npy
7366.0,T-2,274278.65625,Pa,PROP,7366,T-2.npy
7367.0,T-2,274416.46875,Pa,PROP,7367,T-2.npy
7368.0,T-2,274506.65625,Pa,PROP,7368,T-2.npy
7369.0,T-2,274492.9375,Pa,PROP,7369,T-2.npy
7370.0,T-2,274712.3125,Pa,PROP,7370,T-2.npy
7371.0,T-2,274950.84375,Pa,PROP,7371,T-2.npy
7372.0,T-2,274573.8125,Pa,PROP,7372,T-2.npy
7373.0,T-2,274493.15625,Pa,PROP,7373,T-2.npy
7374.0,T-2,274559.0,Pa,PROP,7374,T-2.npy
7375.0,T-2,274827.21875,Pa,PROP,7375,T-2.npy
7376.0,T-2,275094.8125,Pa,PROP,7376,T-2.npy
7377.0,T-2,275163.96875,Pa,PROP,7377,T-2.npy
7378.0,T-2,274918.25,Pa,PROP,7378,T-2.npy
7379.0,T-2,274657.4375,Pa,PROP,7379,T-2.npy
7380.0,T-2,274146.34375,Pa,PROP,7380,T-2.npy
7381.0,T-2,274431.28125,Pa,PROP,7381,T-2.npy
7382.0,T-2,274178.78125,Pa,PROP,7382,T-2.npy
7383.0,T-2,274119.5,Pa,PROP,7383,T-2.npy
7384.0,T-2,274249.96875,Pa,PROP,7384,T-2.npy
7385.0,T-2,274274.1875,Pa,PROP,7385,T-2.npy
7386.0,T-2,274293.5,Pa,PROP,7386,T-2.npy
7387.0,T-2,273918.6875,Pa,PROP,7387,T-2.npy
7388.0,T-2,274068.78125,Pa,PROP,7388,T-2.npy
7389.0,T-2,273959.84375,Pa,PROP,7389,T-2.npy
7390.0,T-2,273953.21875,Pa,PROP,7390,T-2.npy
7391.0,T-2,274491.34375,Pa,PROP,7391,T-2.npy
7392.0,T-2,274727.71875,Pa,PROP,7392,T-2.npy
7393.0,T-2,274486.125,Pa,PROP,7393,T-2.npy
7394.0,T-2,274436.375,Pa,PROP,7394,T-2.npy
7395.0,T-2,275153.1875,Pa,PROP,7395,T-2.npy
7396.0,T-2,275014.0625,Pa,PROP,7396,T-2.npy
7397.0,T-2,275031.09375,Pa,PROP,7397,T-2.npy
7398.0,T-2,275320.78125,Pa,PROP,7398,T-2.npy
7399.0,T-2,275405.34375,Pa,PROP,7399,T-2.npy
7400.0,T-2,275230.03125,Pa,PROP,7400,T-2.npy
7401.0,T-2,274897.8125,Pa,PROP,7401,T-2.npy
7402.0,T-2,274896.46875,Pa,PROP,7402,T-2.npy
7403.0,T-2,275187.5,Pa,PROP,7403,T-2.npy
7404.0,T-2,275759.90625,Pa,PROP,7404,T-2.npy
7405.0,T-2,275095.875,Pa,PROP,7405,T-2.npy
7406.0,T-2,275864.375,Pa,PROP,7406,T-2.npy
7407.0,T-2,275712.25,Pa,PROP,7407,T-2.npy
7408.0,T-2,276095.5625,Pa,PROP,7408,T-2.npy
7409.0,T-2,275739.96875,Pa,PROP,7409,T-2.npy
7410.0,T-2,275012.875,Pa,PROP,7410,T-2.npy
7411.0,T-2,274437.96875,Pa,PROP,7411,T-2.npy
7412.0,T-2,274310.0,Pa,PROP,7412,T-2.npy
7413.0,T-2,274560.03125,Pa,PROP,7413,T-2.npy
7414.0,T-2,274586.875,Pa,PROP,7414,T-2.npy
7415.0,T-2,274489.78125,Pa,PROP,7415,T-2.npy
7416.0,T-2,274994.3125,Pa,PROP,7416,T-2.npy
7417.0,T-2,274995.375,Pa,PROP,7417,T-2.npy
7418.0,T-2,275117.9375,Pa,PROP,7418,T-2.npy
7419.0,T-2,276475.75,Pa,PROP,7419,T-2.npy
7420.0,T-2,276427.96875,Pa,PROP,7420,T-2.npy
7421.0,T-2,276080.625,Pa,PROP,7421,T-2.npy
7422.0,T-2,276258.65625,Pa,PROP,7422,T-2.npy
7423.0,T-2,276542.125,Pa,PROP,7423,T-2.npy
7424.0,T-2,276627.5625,Pa,PROP,7424,T-2.npy
7425.0,T-2,276647.40625,Pa,PROP,7425,T-2.npy
7426.0,T-2,277246.59375,Pa,PROP,7426,T-2.npy
7427.0,T-2,277773.125,Pa,PROP,7427,T-2.npy
7428.0,T-2,277638.6875,Pa,PROP,7428,T-2.npy
7429.0,T-2,277277.9375,Pa,PROP,7429,T-2.npy
7430.0,T-2,277397.40625,Pa,PROP,7430,T-2.npy
7431.0,T-2,277041.40625,Pa,PROP,7431,T-2.npy
7432.0,T-2,277367.5,Pa,PROP,7432,T-2.npy
7433.0,T-2,277482.03125,Pa,PROP,7433,T-2.npy
7434.0,T-2,278575.9375,Pa,PROP,7434,T-2.npy
7435.0,T-2,279113.375,Pa,PROP,7435,T-2.npy
7436.0,T-2,278517.90625,Pa,PROP,7436,T-2.npy
7437.0,T-2,278185.375,Pa,PROP,7437,T-2.npy
7438.0,T-2,277252.28125,Pa,PROP,7438,T-2.npy
7439.0,T-2,276249.25,Pa,PROP,7439,T-2.npy
7440.0,T-2,276261.59375,Pa,PROP,7440,T-2.npy
7441.0,T-2,275701.96875,Pa,PROP,7441,T-2.npy
7442.0,T-2,276399.0625,Pa,PROP,7442,T-2.npy
7443.0,T-2,276863.78125,Pa,PROP,7443,T-2.npy
7444.0,T-2,276689.0625,Pa,PROP,7444,T-2.npy
7445.0,T-2,276494.71875,Pa,PROP,7445,T-2.npy
7446.0,T-2,277099.875,Pa,PROP,7446,T-2.npy
7447.0,T-2,277787.15625,Pa,PROP,7447,T-2.npy
7448.0,T-2,277295.46875,Pa,PROP,7448,T-2.npy
7449.0,T-2,276762.25,Pa,PROP,7449,T-2.npy
7450.0,T-2,276577.625,Pa,PROP,7450,T-2.npy
7451.0,T-2,276718.96875,Pa,PROP,7451,T-2.npy
7452.0,T-2,276442.625,Pa,PROP,7452,T-2.npy
7453.0,T-2,276597.21875,Pa,PROP,7453,T-2.npy
7454.0,T-2,277402.75,Pa,PROP,7454,T-2.npy
7455.0,T-2,276715.40625,Pa,PROP,7455,T-2.npy
7456.0,T-2,276468.90625,Pa,PROP,7456,T-2.npy
7457.0,T-2,275817.90625,Pa,PROP,7457,T-2.npy
7458.0,T-2,275427.28125,Pa,PROP,7458,T-2.npy
